,X,Y,Region
1085,0.8,29.0,LW
1086,0.8,29.200000000000003,LW
1087,0.8,29.400000000000002,LW
1088,0.8,29.6,LW
1089,0.8,29.8,LW
1090,0.8,30.0,LW
1091,0.8,30.200000000000003,LW
1092,0.8,30.400000000000002,LW
1093,0.8,30.6,LW
1094,0.8,30.8,LW
1095,0.8,31.0,LW
1096,0.8,31.200000000000003,LW
1097,0.8,31.400000000000002,LW
1098,0.8,31.6,LW
1099,0.8,31.8,LW
1100,0.8,32.0,LW
1101,0.8,32.2,LW
1102,0.8,32.4,LW
1103,0.8,32.6,LW
1104,0.8,32.800000000000004,LW
1105,0.8,33.0,LW
1106,0.8,33.2,LW
1107,0.8,33.4,LW
1108,0.8,33.6,LW
1109,0.8,33.800000000000004,LW
1110,0.8,34.0,LW
1111,0.8,34.2,LW
1112,0.8,34.4,LW
1113,0.8,34.6,LW
1114,0.8,34.800000000000004,LW
1115,0.8,35.0,LW
1116,0.8,35.2,LW
